DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
101212638,04/21/2010 12:00:00 AM,04/21/2010 12:00:00 AM,1015,12,77th Street,1233,1,520,VEHICLE - ATTEMPT STOLEN,0916,39,F,B,108,PARKING LOT,,,IC,Invest Cont,520,,,,1600 W  SLAUSON                      AV,,33.9892,-118.3045
101619397,10/27/2010 12:00:00 AM,10/27/2010 12:00:00 AM,1315,16,Foothill,1633,1,210,ROBBERY,0302 0334 0330 0352 0344 0354 0355 0906 0916 1310,25,M,H,104,DRIVEWAY,101,REVOLVER,IC,Invest Cont,210,,,,11200    DRONFIELD                    AV,,34.2735,-118.3999
101519147,09/08/2010 12:00:00 AM,09/08/2010 12:00:00 AM,0845,15,N Hollywood,1523,1,210,ROBBERY,0302 0330 0344 0400 0444 0916 1300 1310,30,F,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,520,,,BELLAIRE                     AV,VICTORY                      BL,34.1869,-118.4094
101914905,06/09/2010 12:00:00 AM,06/08/2010 12:00:00 AM,2215,19,Mission,1984,1,210,ROBBERY,0302 0330 0337 0421 0906 0916 1306,37,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,CHASE,CEDROS,34.2247,-118.4535
101315894,07/03/2010 12:00:00 AM,07/03/2010 12:00:00 AM,0430,13,Newton,1351,1,210,ROBBERY,0334 0344 0355 0354 0377 0916 1317,31,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,510,,,100 W  41ST                         ST,,34.0091,-118.274
101229465,12/04/2010 12:00:00 AM,12/04/2010 12:00:00 AM,2210,12,77th Street,1255,1,210,ROBBERY,0330 0344 0355 0354 0416 0429 0916 1313 1309 1817,32,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,78TH                         ST,NORMANDIE                    AV,33.9694,-118.3003
102022516,10/23/2010 12:00:00 AM,10/23/2010 12:00:00 AM,0245,20,Olympic,2099,1,210,ROBBERY,0330 0342 0344 0354 0355 0369 0432 0916 1309 1310,39,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,,,,WASHINGTON,VERMONT,34.04,-118.2916
101101005,05/30/2010 12:00:00 AM,05/30/2010 12:00:00 AM,2300,11,Northeast,1183,1,330,BURGLARY FROM VEHICLE,0916 1300,37,M,H,101,STREET,,,IC,Invest Cont,330,,,,1600 N  ALVARADO                     ST,,34.0835,-118.26
101226305,10/20/2010 12:00:00 AM,10/19/2010 12:00:00 AM,2315,12,77th Street,1203,2,624,BATTERY - SIMPLE ASSAULT,0360 0416 0916 2002,25,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1500 W  46TH                         ST,,34.0019,-118.3056
101228587,11/21/2010 12:00:00 AM,11/21/2010 12:00:00 AM,2000,12,77th Street,1267,1,210,ROBBERY,0330 0352 0354 0416 0417 0419 0429 0916 1311 1309,50,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,85TH                         PL,FIGUEROA                     ST,33.9611,-118.2827
101823868,12/07/2010 12:00:00 AM,12/07/2010 12:00:00 AM,2200,18,Southeast,1827,1,520,VEHICLE - ATTEMPT STOLEN,0330 0916 1300,0,M,O,101,STREET,,,AO,Adult Other,520,,,,97TH,HICKORY,33.9482,-118.2346
101213548,05/04/2010 12:00:00 AM,05/04/2010 12:00:00 AM,0445,12,77th Street,1243,1,520,VEHICLE - ATTEMPT STOLEN,0342 0916 1307 1309 1822,30,M,H,101,STREET,,,IC,Invest Cont,520,,,,1800 W  68TH                         ST,,33.9778,-118.309
101209604,03/15/2010 12:00:00 AM,03/14/2010 12:00:00 AM,2130,12,77th Street,1256,1,210,ROBBERY,0302 0334 0342 0344 0906 0913 0916 1310 1817,27,M,B,101,STREET,101,REVOLVER,IC,Invest Cont,210,,,,78TH,HOOVER,33.9688,-118.2871
101227106,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,1915,12,77th Street,1241,1,210,ROBBERY,0302 0330 0344 0355 0906 0916 1310 1402 1822,22,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,3200 W  60TH                         ST,,33.9854,-118.3279
101211197,04/03/2010 12:00:00 AM,04/03/2010 12:00:00 AM,2115,12,77th Street,1255,1,210,ROBBERY,0330 0334 0342 0344 0355 0377 0421 0916 1317 1822,48,M,B,104,DRIVEWAY,101,REVOLVER,IC,Invest Cont,210,,,,1400 W  79TH                         ST,,33.9673,-118.3003
101518352,08/25/2010 12:00:00 AM,08/25/2010 12:00:00 AM,0920,15,N Hollywood,1569,1,210,ROBBERY,0202 0330 0344 0354 0355 0400 0916 1501,56,F,W,101,STREET,102,HAND GUN,AO,Adult Other,210,,,,4400    ARCOLA                       AV,,34.1504,-118.3549
101229892,12/10/2010 12:00:00 AM,12/10/2010 12:00:00 AM,1945,12,77th Street,1213,1,210,ROBBERY,0342 0344 0359 0416 0429 0916 1310 1311 1309 1822,52,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,53RD,WESTERN,33.9942,-118.3089
101814323,06/27/2010 12:00:00 AM,06/27/2010 12:00:00 AM,0120,18,Southeast,1844,1,210,ROBBERY,0213 0302 0355 0916 1236 1300,47,F,W,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,CENTRAL                      AV,LANZIT                       ST,33.9351,-118.2542
101615333,08/07/2010 12:00:00 AM,08/07/2010 12:00:00 AM,1200,16,Foothill,1695,1,210,ROBBERY,0202 0302 0334 0330 0701 0916 1310,25,M,H,103,ALLEY,102,HAND GUN,IC,Invest Cont,210,,,,10700    SATICOY                      ST,,34.2085,-118.3638
101228979,11/28/2010 12:00:00 AM,11/28/2010 12:00:00 AM,0435,12,77th Street,1213,1,210,ROBBERY,0334 0342 0344 0416 0906 0916 1238 1309 1310 1822,29,M,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,5800 S  WESTERN                      AV,,33.9897,-118.3089
101319490,08/25/2010 12:00:00 AM,08/24/2010 12:00:00 AM,2220,13,Newton,1362,1,210,ROBBERY,0334 0344 0370 0416 0916 1302 1316,24,M,H,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,210,510,920,,5100    TOWNE                        AV,,33.9966,-118.2674
101226351,10/20/2010 12:00:00 AM,10/20/2010 12:00:00 AM,1940,12,77th Street,1253,1,510,VEHICLE - STOLEN,0906 0916 1402,9,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,510,,,,7200 S  WESTERN                      AV,,33.9746,-118.309
101606053,02/14/2010 12:00:00 AM,02/14/2010 12:00:00 AM,0400,16,Foothill,1698,1,210,ROBBERY,0206 0312 0334 0330 0342 0355 0371 0906 0916 1402,22,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,STAGG,BAKMAN,34.2121,-118.3779
101606212,02/17/2010 12:00:00 AM,02/16/2010 12:00:00 AM,1530,16,Foothill,1602,1,210,ROBBERY,0302 0312 0334 0330 0369 0418 0906 1019 0916 1302,25,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,910,,,12500    VAN NUYS                     BL,,34.2785,-118.4051
102019632,09/09/2010 12:00:00 AM,09/09/2010 12:00:00 AM,0350,02,Rampart,0235,1,510,VEHICLE - STOLEN,0916 1402,0,M,H,101,STREET,,,IC,Invest Cont,510,998,,,BEVERLY,ALVARADO,34.0667,-118.2703
101120921,10/09/2010 12:00:00 AM,10/09/2010 12:00:00 AM,0600,11,Northeast,1181,1,210,ROBBERY,0400 0916,84,M,W,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,2000 W  SUNSET                       BL,,34.0779,-118.2617
101518976,09/05/2010 12:00:00 AM,09/05/2010 12:00:00 AM,0510,15,N Hollywood,1532,1,210,ROBBERY,0202 0302 0330 0344 0355 0400 0916 1300 1310,30,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,210,520,,,LAURELGROVE                  AV,DEBBY                        ST,34.1841,-118.4008
101823267,11/27/2010 12:00:00 AM,11/27/2010 12:00:00 AM,1900,18,Southeast,1829,1,210,ROBBERY,0330 0916 1300,23,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,510,,,101ST                        ST,E  GRAPE                        ST,33.9449,-118.2367
101108214,03/14/2010 12:00:00 AM,03/13/2010 12:00:00 AM,2245,11,Northeast,1179,1,210,ROBBERY,0302 0330 0418 0916,37,M,A,101,STREET,102,HAND GUN,IC,Invest Cont,210,910,,,3900 N  FIGUEROA                     ST,,34.0912,-118.2111
102011259,04/18/2010 12:00:00 AM,04/18/2010 12:00:00 AM,1920,20,Olympic,2026,1,761,BRANDISH WEAPON,0202 0216 0334 0342 0916 0319,21,F,H,210,RESTAURANT/FAST FOOD,102,HAND GUN,IC,Invest Cont,761,,,,300 S  VERMONT                      AV,,34.0691,-118.2917
101319239,08/21/2010 12:00:00 AM,08/21/2010 12:00:00 AM,1255,13,Newton,1377,1,210,ROBBERY,0330 0342 0344 0416 0916 1240 1310 1311,46,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,55TH,LONG BEACH,33.993,-118.2435
101314290,06/07/2010 12:00:00 AM,06/06/2010 12:00:00 AM,0230,13,Newton,1367,1,210,ROBBERY,0330 0346 0344 0429 0432 0444 0906 0916,21,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,5000    LONG BEACH                   BL,,33.998,-118.2431
101616328,08/28/2010 12:00:00 AM,08/28/2010 12:00:00 AM,0300,16,Foothill,1668,1,210,ROBBERY,0334 0330 1001 0916,24,M,H,110,FREEWAY,102,HAND GUN,IC,Invest Cont,210,,,,LA TUNA CANYON               RD,FOOTHILL                     FY,34.235,-118.2905
101817218,08/16/2010 12:00:00 AM,08/16/2010 12:00:00 AM,1615,18,Southeast,1801,1,520,VEHICLE - ATTEMPT STOLEN,0916,0,M,O,108,PARKING LOT,,,AA,Adult Arrest,520,,,,8600 S  VERMONT                      AV,,33.96,-118.2915
101823694,12/05/2010 12:00:00 AM,12/05/2010 12:00:00 AM,1135,18,Southeast,1802,1,210,ROBBERY,0302 0330 0430 0916 1100 1402,31,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,MANCHESTER,MAIN                         ST,33.9601,-118.2739
101916268,06/30/2010 12:00:00 AM,06/29/2010 12:00:00 AM,2250,19,Mission,1924,1,210,ROBBERY,0327 0330 0342 0354 0369 0416 1022 0916 1311,28,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,12300    SAN FERNANDO                 RD,,34.2913,-118.4502
101207817,02/20/2010 12:00:00 AM,02/19/2010 12:00:00 AM,1950,12,77th Street,1249,1,210,ROBBERY,0302 0334 0330 0342 0432 0916 1206 1310 1822,49,M,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,FIGUEROA,FLORENCE                     AV,33.9747,-118.2827
101204595,01/09/2010 12:00:00 AM,01/09/2010 12:00:00 AM,1735,12,77th Street,1266,1,210,ROBBERY,0302 0344 0355 0354 0916 1317 1310,38,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,8000 S  VERMONT                      AV,,33.9667,-118.2914
101817534,08/23/2010 12:00:00 AM,08/22/2010 12:00:00 AM,2340,18,Southeast,1834,1,210,ROBBERY,0344 0417 0916,20,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,520,,,108TH                        ST,AVALON                       BL,33.9383,-118.2652
101105308,01/22/2010 12:00:00 AM,01/22/2010 12:00:00 AM,2130,11,Northeast,1145,1,210,ROBBERY,0302 0334 0330 0337 0344 0916 1402,43,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,998,,,2500    RIVERSIDE                    DR,,34.106,-118.2566
101217368,06/22/2010 12:00:00 AM,06/22/2010 12:00:00 AM,0915,12,77th Street,1283,1,210,ROBBERY,0344 0355 0916 1317 1822,42,F,H,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,10300 S  WESTERN                      AV,,33.9432,-118.309
101514161,06/13/2010 12:00:00 AM,06/12/2010 12:00:00 AM,2345,15,N Hollywood,1586,1,210,ROBBERY,0104 0330 0344 0400 0416 0917 0916 1231 1402 2002,34,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,LANKERSHIM,UNIVERSAL,34.1382,-118.3626
101918661,08/05/2010 12:00:00 AM,07/22/2010 12:00:00 AM,2330,19,Mission,1966,1,210,ROBBERY,0302 0330 0337 0410 0416 0422 0440 1022 0916 1310,41,M,H,301,GAS STATION,102,HAND GUN,IC,Invest Cont,210,910,998,,9100    WOODMAN                      AV,,34.2353,-118.4404
101926414,12/10/2010 12:00:00 AM,12/09/2010 12:00:00 AM,2300,19,Mission,1913,1,210,ROBBERY,0330 0354 0416 0417 0429 0906 0916 1311 1814 2000,25,M,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,POLK,SAN FERNANDO                 RD,34.2995,-118.4588
101225026,10/02/2010 12:00:00 AM,10/02/2010 12:00:00 AM,0340,12,77th Street,1249,1,210,ROBBERY,0330 0342 0354 0416 0916 1311 1822,33,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,FLORENCE                     AV,FIGUEROA                     ST,33.9747,-118.2827
101906169,02/04/2010 12:00:00 AM,02/04/2010 12:00:00 AM,1900,19,Mission,1967,1,210,ROBBERY,0302 0319 0326 0330 0906 0916 1302 1312 1310,29,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,13700    GOLETA                       ST,,34.2441,-118.4319
101124373,12/15/2010 12:00:00 AM,12/14/2010 12:00:00 AM,2340,11,Northeast,1123,1,520,VEHICLE - ATTEMPT STOLEN,0329 0916 1300,29,F,H,101,STREET,,,IC,Invest Cont,520,,,,3000    GLENMANOR                    PL,,34.116,-118.2645
101518559,08/28/2010 12:00:00 AM,08/28/2010 12:00:00 AM,1650,15,N Hollywood,1591,1,210,ROBBERY,0202 0312 0334 0330 0337 0344 0355 0400 0916 1310,65,M,W,101,STREET,101,REVOLVER,AO,Adult Other,210,,,,RHODES,VENTURA,34.1429,-118.403
101616588,09/01/2010 12:00:00 AM,09/01/2010 12:00:00 AM,1200,16,Foothill,1641,1,210,ROBBERY,0330 0344 0444 1026 0916,19,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,LAUREL CANYON                BL,PIERCE                       ST,34.2558,-118.429
101110050,04/11/2010 12:00:00 AM,04/11/2010 12:00:00 AM,1500,11,Northeast,1151,1,220,ATTEMPTED ROBBERY,0400 0916,20,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,VERMONT,BARNSDALL,34.0991,-118.2918
101309055,03/19/2010 12:00:00 AM,03/19/2010 12:00:00 AM,0005,13,Newton,1371,1,210,ROBBERY,0308 0344 0355 0416 0420 0421 0906 0916 1225 1302,18,M,B,101,STREET,113,SIMULATED GUN,IC,Invest Cont,210,910,,,BROADWAY,53RD,33.9942,-118.2783
101819695,09/29/2010 12:00:00 AM,09/29/2010 12:00:00 AM,0555,18,Southeast,1823,1,210,ROBBERY,0302 0355 0916 1300,32,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,300 E  101ST                        ST,,33.9447,-118.2695
101617876,09/26/2010 12:00:00 AM,09/26/2010 12:00:00 AM,0940,16,Foothill,1633,1,210,ROBBERY,0330 0443 0432 0916 1402,21,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,998,,,11200    PHILLIPPI                    AV,,34.2737,-118.4024
101211858,04/11/2010 12:00:00 AM,04/11/2010 12:00:00 AM,2230,12,77th Street,1256,1,210,ROBBERY,0302 0334 0342 0416 0429 0916 1310 1822,44,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,300 W  75TH                         ST,,33.9718,-118.2783
101607915,03/23/2010 12:00:00 AM,03/23/2010 12:00:00 AM,0040,16,Foothill,1621,1,210,ROBBERY,0312 0334 0344 0371 0416 0906 0916 1414,22,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,WEIDNER                      ST,AMBOY                        AV,34.2645,-118.4352
101905182,01/21/2010 12:00:00 AM,01/19/2010 12:00:00 AM,2000,19,Mission,1971,1,210,ROBBERY,0302 0330 0334 0344 0354 0906 0908 0916 1220,48,M,W,505,MOTEL,102,HAND GUN,IC,Invest Cont,210,,,,8900    SEPULVEDA                    BL,,34.2319,-118.4676
101600996,06/04/2010 12:00:00 AM,06/04/2010 12:00:00 AM,2040,16,Foothill,1698,2,946,OTHER MISCELLANEOUS CRIME,0421 0422 0906 0916 1815,22,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,946,,,,7800    ARVILLA                      AV,,34.2125,-118.3564
101618010,09/29/2010 12:00:00 AM,09/28/2010 12:00:00 AM,2310,16,Foothill,1643,1,210,ROBBERY,0330 0355 0416 0429 0443 0916 1310,19,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,EL DORADO                    AV,GOLETA                       ST,34.2569,-118.4154
101904306,01/06/2010 12:00:00 AM,01/06/2010 12:00:00 AM,0215,19,Mission,1944,1,210,ROBBERY,0302 0330 0342 0344 0369 0370 0418 1022 0916 1302,27,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,LAUREL CANYON,CHAMBERLAIN                  ST,34.2695,-118.4435
101600809,03/25/2010 12:00:00 AM,03/03/2010 12:00:00 AM,0010,16,Foothill,1612,1,210,ROBBERY,0330 0337 0344 0416 1001 0916 1311 1310,34,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,210,510,,,LAUREL CANYON                BL,PAXTON                       ST,34.2648,-118.4385
101821692,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,0250,18,Southeast,1861,1,210,ROBBERY,0302 0319 0334 0916,46,F,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,11600 S  FIGUEROA                     ST,,33.9285,-118.2826
101208470,02/28/2010 12:00:00 AM,02/28/2010 12:00:00 AM,0150,12,77th Street,1269,1,210,ROBBERY,0302 0319 0344 0354 0916 1311 1310 1822,25,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,MANCHESTER,MCKINLEY,33.9602,-118.2608
101516380,07/21/2010 12:00:00 AM,07/21/2010 12:00:00 AM,0530,15,N Hollywood,1521,1,210,ROBBERY,0334 0344 0355 0369 0421 0418 1022 0916 1231 1310,25,M,H,114,TAXI,102,HAND GUN,AA,Adult Arrest,210,910,,,SHERMAN                      WY,ETHEL                        ST,34.2012,-118.4211
101230617,12/20/2010 12:00:00 AM,12/20/2010 12:00:00 AM,0820,12,77th Street,1269,1,210,ROBBERY,0104 0302 0330 0334 0344 0354 0916 1216 1822,26,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,8000    AVALON                       BL,,33.9665,-118.2651
101206192,01/31/2010 12:00:00 AM,01/31/2010 12:00:00 AM,1945,12,77th Street,1266,1,210,ROBBERY,0327 0330 0342 0354 0400 0916 1317 1311 1822,23,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,80TH                         ST,VERMONT                      AV,33.9667,-118.2914
101617814,09/24/2010 12:00:00 AM,09/24/2010 12:00:00 AM,2100,16,Foothill,1677,1,210,ROBBERY,0302 0334 0330 0337 0344 0355 0916 1310,67,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,7800    VIA TORTONA,,34.2123,-118.341
101227182,11/02/2010 12:00:00 AM,11/02/2010 12:00:00 AM,1931,12,77th Street,1251,1,210,ROBBERY,0302 0330 0342 1022 0916 1822,37,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,7400    CRENSHAW                     BL,,33.9727,-118.3309
101818777,09/13/2010 12:00:00 AM,09/12/2010 12:00:00 AM,2200,18,Southeast,1826,1,210,ROBBERY,0302 0327 0344 0400 0416 0421 0432 0916 1300 1309,26,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,9200    COMPTON                      AV,,33.9533,-118.246
101227102,11/01/2010 12:00:00 AM,10/31/2010 12:00:00 AM,1530,12,77th Street,1245,1,210,ROBBERY,0104 0302 0330 0337 0342 0344 0916 1822,46,M,H,101,STREET,101,REVOLVER,IC,Invest Cont,210,,,,1500 W  62ND                         ST,,33.9833,-118.3024
101809949,04/13/2010 12:00:00 AM,04/13/2010 12:00:00 AM,0500,18,Southeast,1864,1,210,ROBBERY,0302 0330 0400 0416 1100 0916,21,F,B,101,STREET,101,REVOLVER,IC,Invest Cont,210,510,,,800 E  120TH                        ST,,33.9237,-118.2614
101326676,12/08/2010 12:00:00 AM,12/08/2010 12:00:00 AM,1955,13,Newton,1372,1,210,ROBBERY,0354 0355 0906 0916 1310 1402 1822,39,F,H,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,998,,,MAIN,55TH,33.9924,-118.2739
102023692,11/11/2010 12:00:00 AM,11/10/2010 12:00:00 AM,1930,20,Olympic,2027,1,210,ROBBERY,0305 0344 0346 0355 0377 0432 0444 0916 1231 1302,44,M,K,101,STREET,113,SIMULATED GUN,AO,Adult Other,210,,,,WILSHIRE,KENMORE,34.0618,-118.2967
101524531,12/17/2010 12:00:00 AM,12/17/2010 12:00:00 AM,0630,15,N Hollywood,1562,1,210,ROBBERY,0330 0344 0416 0916 1300 1317,52,M,H,101,STREET,307,VEHICLE,IC,Invest Cont,210,,,,12800    MOORPARK                     ST,,34.1504,-118.4116
101809986,04/13/2010 12:00:00 AM,04/13/2010 12:00:00 AM,2120,18,Southeast,1802,1,210,ROBBERY,0302 0330 0344 0906 0916,25,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,8600 S  FIGUEROA                     ST,,33.9601,-118.2827
101815683,07/20/2010 12:00:00 AM,07/20/2010 12:00:00 AM,1700,18,Southeast,1863,1,210,ROBBERY,0302 0354 0916,21,M,H,301,GAS STATION,102,HAND GUN,IC,Invest Cont,210,,,,AVALON                       BL,IMPERIAL                     HY,33.9311,-118.2652
101507185,02/23/2010 12:00:00 AM,02/22/2010 12:00:00 AM,1610,15,N Hollywood,1546,1,210,ROBBERY,0334 0330 0337 0344 0400 0418 0906 0916 1310,23,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,910,,,MAGNOLIA                     BL,HOLLYWOOD                    FY,34.1649,-118.3825
102007986,02/28/2010 12:00:00 AM,02/28/2010 12:00:00 AM,1430,20,Olympic,2017,2,624,BATTERY - SIMPLE ASSAULT,0416 0553 0602 0916,21,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 S  NEW HAMPSHIRE                AV,,34.0709,-118.2929
101517211,08/05/2010 12:00:00 AM,08/04/2010 12:00:00 AM,2200,15,N Hollywood,1527,1,210,ROBBERY,0302 0312 0330 0344 0355 0400 0370 1022 0916 2002,38,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,TUJUNGA                      AV,VICTORY                      BL,34.1867,-118.379
101909606,03/25/2010 12:00:00 AM,03/24/2010 12:00:00 AM,2315,19,Mission,1989,1,210,ROBBERY,0330 0444 0916 1311 1814 2000,48,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,12800    ROSCOE                       BL,,34.2217,-118.4118
101808789,03/24/2010 12:00:00 AM,03/24/2010 12:00:00 AM,1830,18,Southeast,1842,1,210,ROBBERY,0330 0334 0354 0371 0443 0906 0916,32,M,B,301,GAS STATION,113,SIMULATED GUN,AA,Adult Arrest,210,,,,11300 S  MAIN                         ST,,33.932,-118.2739
102006225,02/03/2010 12:00:00 AM,02/03/2010 12:00:00 AM,1930,20,Olympic,2081,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0377 0416 0421 0432 0916 1243 1814 1813,18,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,2400 W  18TH                         ST,,34.0418,-118.3116
101925257,11/20/2010 12:00:00 AM,11/20/2010 12:00:00 AM,1405,19,Mission,1959,1,210,ROBBERY,0104 0302 0330 0344 0353 0355 0916,23,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,OBECK                        AV,PIERCE                       ST,34.2474,-118.4404
101920524,09/05/2010 12:00:00 AM,09/05/2010 12:00:00 AM,0650,19,Mission,1954,1,210,ROBBERY,0330 0342 0344 0416 0916 1311 1402,51,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,230,998,,15100    CHATSWORTH                   ST,,34.2646,-118.4612
101227925,11/12/2010 12:00:00 AM,11/12/2010 12:00:00 AM,1255,12,77th Street,1266,1,210,ROBBERY,0334 0330 0342 0344 0355 0916 1251 1316 1822,43,M,W,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,900 W  79TH                         ST,,33.9678,-118.2893
102114517,07/19/2010 12:00:00 AM,07/19/2010 12:00:00 AM,1130,21,Topanga,2183,1,210,ROBBERY,0400 0444 0916,61,M,W,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4800    EXCELLENTE                   DR,,34.1555,-118.6249
101812037,05/17/2010 12:00:00 AM,05/16/2010 12:00:00 AM,2310,18,Southeast,1863,1,210,ROBBERY,0302 0319 0330 0400 0432 0916 1302,45,F,B,108,PARKING LOT,106,UNKNOWN FIREARM,IC,Invest Cont,210,510,,,IMPERIAL                     HY,AVALON                       BL,33.931,-118.2652
101112517,05/18/2010 12:00:00 AM,05/18/2010 12:00:00 AM,2125,11,Northeast,1148,1,210,ROBBERY,0330 0400 0432 0906 0916 1317,41,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,100 W  AVENUE 45,,34.096,-118.2073
